UF;MUNICIPIO;PROJETO;INSTRUMENTO;SIGLA_ACAO;ACAO;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR;NU_ANO_VIGENCIA;DATA_ASSINATURA_CONVENIO;DATA_INICIO_CONVENIO;DATA_TERMINO_CONVENIO;VIGENTE;SITUACAO_OBRA;PARC_PAGAS;PARC_A_PAGAR;DT_ULTIMO_PAGAMENTO;VL_TOTAL_EMPENHADO;VL_SALDO_EMPENHO;VALOR_TOTAL_PROJETO;VL_PG_PARCELA_0;VL_PG_PARCELA_1;VL_PG_PARCELA_2;VL_PG_PARCELA_3;VL_PG_PARCELA_4
PB;RIO TINTO;PB0512170470;CV 2121/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Não iniciada - Licitação não concluída;0;3;;100000;100000;510000;0;0;0;0;0
PB;SALGADINHO;PB0212170181;CV 1901/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Não iniciada - Licitação não concluída;0;2;;250000;250000;250000;0;0;0;0;0
PB;SALGADINHO;PB2112170958;CV 6373/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;RELATOR GERAL;2017;30/12/2017;30/12/2017;11/01/2023;SIM;Não iniciada - Licitação não concluída;;;;500000;500000;501000;;;;;
PB;SALGADO DE SÃO FÉLIX;PB1207171561;CV 6371/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;INDETERMINADO;0;3;;100000;100000;500000;0;0;0;0;0
PB;SALGADO DE SÃO FÉLIX;PB3011179336;CV 3317/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
PB;SANTA CECÍLIA;PB0304180308;CV 0297/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;31/05/2018;01/06/2018;01/05/2022;SIM;Não iniciada - Licitação não concluída;1;4;15/06/2021;600000;450000;3000000;150000;0;0;0;0
PB;SANTA CECÍLIA;PB1412170512;CV 4145/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;0;3;;50000;50000;250000;0;0;0;0;0
PB;SANTA CRUZ;PB1405141360;CV 0138/14;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;WILSON FILHO;2014;09/12/2014;09/12/2014;06/12/2022;SIM;Em execução;1;1;20/11/2019;400000;200000;405091.6;0;200000;0;0;0
PB;SANTA CRUZ;PB3011179936;CV 2892/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SANTA CRUZ;PB3011178950;CV 1891/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Não iniciada - Licitação não concluída;0;3;;250000;250000;250000;0;0;0;0;0
PB;SANTA HELENA;PB0204136202;TC/PAC 0125/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;07/05/2014;07/05/2014;11/02/2019;NÃO;Não iniciada - Licitação não concluída;1;3;27/10/2014;536167.54;0;2680837.74;0;536167.54;0;0;0
PB;SANTA HELENA;PB2911176836;CV 3134/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SANTA INÊS;PB0504138618;TC/PAC 0631/14;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2014;18/06/2014;18/06/2014;15/12/2017;NÃO;Em execução;2;1;23/12/2016;1058753.62;0;1058753.62;0;529376.81;529376.81;0;0
PB;SANTA INÊS;PB3011178267;CV 2937/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;27/09/2017;27/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SANTA INÊS;PB2809164707;CV 0479/16;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2016;30/12/2016;30/12/2016;25/11/2022;SIM;Em execução;1;1;10/02/2020;383755.14;191877.57;383755.14;0;191877.57;0;0;0
PB;SANTA INÊS;PB2211166189;CV 0224/16;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;DAMIAO FELICIANO;2016;30/12/2016;30/12/2016;24/05/2022;SIM;Em execução;2;0;08/06/2021;350000;5696.92;344794.94;0;175000;169303.08;0;0
PB;SANTA LUZIA;PB0312170227;CV 2071/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Não iniciada - Licitação não concluída;0;3;;250000;250000;250000;0;0;0;0;0
PB;SANTA LUZIA;PB2807173589;CV 0457/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;INDETERMINADO;1;4;12/12/2018;197359.48;187348.55;986797.41;10010.93;0;0;0;0
PB;SANTA LUZIA;PB2705021225;CV 1046/02;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2002;15/12/2002;15/12/2002;22/03/2006;NÃO;EM EXECUÇÃO;0;1;;626807.97;0;626994.68;0;0;0;0;0
PB;SANTA LUZIA;PB1512203477;CV 1094/20;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;127540;127540;127540;0;0;0;0;0
PB;SANTA LUZIA;PB1207171446;CV 1214/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;3;1;28/12/2020;500000;226140.66;364567.95;18661.78;96267.64;158929.92;0;0
PB;SANTA LUZIA;PB0909101841;CV 0583/10;PMSB;PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO;NÃO;;2010;30/12/2010;30/12/2010;05/12/2018;NÃO;EM EXECUÇÃO;1;1;25/09/2013;50000;0;104066.31;0;50000;0;0;0
PB;SANTA LUZIA;PB0607170570;CV 1749/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;3;1;19/11/2020;500000;206391.43;412086.25;17160.65;96567.87;179880.05;0;0
PB;SANTA TERESINHA;PB1108174380;CV 0615/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2023;SIM;INDETERMINADO;0;3;;100000;100000;500000;0;0;0;0;0
PB;SANTANA DE MANGUEIRA;PB3011179598;CV 2278/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;30/09/2017;30/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SANTANA DOS GARROTES;PB0312170230;CV 2061/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;1;2;18/11/2021;250000;200000;253545.73;0;50000;0;0;0
PB;SANTANA DOS GARROTES;PB3011179467;CV 3169/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;27/09/2017;27/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SANTANA DOS GARROTES;PB2911078136;TC/PAC 1068/08;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2008;31/12/2008;31/12/2008;27/05/2022;SIM;Em execução - Reiniciada;1;2;13/06/2012;2900000;1740000;2989690.72;0;1160000;0;0;0
PB;SANTANA DOS GARROTES;PB2012193431;CV 0974/19;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2019;31/12/2019;31/12/2019;31/12/2022;SIM;Não iniciada - Licitação concluída;1;0;14/12/2020;154452;4162.5;150289.5;0;150289.5;0;0;0
PB;SANTANA DOS GARROTES;PB1207171054;CV 1135/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;4;0;26/08/2021;500000;5789.56;494210.44;17160.65;82839.35;263107.95;131102.49;0
PB;SANTANA DOS GARROTES;PB0811130281;EP 0048/13;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;LUIZ COUTO;2013;31/12/2013;31/12/2013;28/06/2019;NÃO;Em execução;2;0;11/10/2018;250000;0;256000;0;125000;125000;0;0
PB;SANTO ANDRÉ;PB0507180967;CV 0946/18;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2018;31/12/2018;31/12/2018;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;5;;220000;220000;1100000;0;0;0;0;0
PB;SANTO ANDRÉ;PB1207171070;CV 0593/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;3;1;10/02/2022;500000;151434.85;497950.21;22842.58;95431.48;230291.09;0;0
PB;SÃO BENTINHO;PB0504137580;TC/PAC 0612/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;21/07/2014;21/07/2014;01/05/2022;SIM;Em execução;2;2;18/12/2019;2603207.97;976203.01;3037675.07;0;650801.99;976202.97;0;0
PB;SÃO BENTINHO;PB3012166648;CV 0672/16;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;COMISSAO DE ASSUNTOS SOCIAIS - CAS;2016;30/12/2016;30/12/2016;10/06/2022;SIM;Em execução;1;1;14/08/2020;1000000;646349.16;708362.64;0;353650.84;0;0;0
PB;SÃO BENTINHO;PB3011179556;CV 2237/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;100000;0;0;0;0;0
PB;SÃO BENTINHO;PB2308175895;CV 1344/17;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2017;29/12/2017;29/12/2017;31/12/2020;NÃO;Em execução;1;0;22/10/2019;240000;0;240000;0;240000;0;0;0
PB;SÃO BENTINHO;PB0507067947;CV 2215/06;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA PARAIBA;2006;30/06/2006;30/06/2006;02/04/2014;NÃO;EM EXECUÇÃO;3;1;09/08/2013;140000;0;144340;0;42000;70000;0;0
PB;SÃO BENTO;PB0304180223;CV 0218/18;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2018;31/05/2018;01/06/2018;01/05/2022;SIM;Não iniciada - Licitação não concluída;0;4;;540000;540000;2700000;0;0;0;0;0
PB;SÃO BENTO;PB3011177876;CV 2479/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Não iniciada - Licitação concluída;1;1;14/12/2020;179820;68518.82;128140.4;0;111301.18;0;0;0
PB;SÃO BENTO;PB2812171218;CV 6571/17;SANB;7656 - SANEAMENTO RURAL;SIM;RELATOR GERAL;2017;30/12/2017;30/12/2017;12/07/2023;SIM;Em execução;0;4;;1000000;1000000;970360.21;0;0;0;0;0
PB;SÃO BENTO;PB2308176095;CV 1158/17;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2017;29/12/2017;29/12/2017;29/09/2020;NÃO;Em execução;1;0;07/04/2020;240000;0;268000;0;240000;0;0;0
PB;SÃO BENTO;PB2012170878;CV 6211/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;30/12/2017;30/12/2017;12/07/2023;SIM;Não iniciada - Licitação não concluída;0;4;;750000;750000;750000;0;0;0;0;0
PB;SÃO BENTO;PB1505141436;CV 0129/14;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;WELLINGTON ROBERTO;2014;26/11/2014;26/11/2014;31/03/2023;SIM;Em execução;1;1;;260000;130000;260500;0;130000;0;0;0
PB;SÃO BENTO;PB1207171064;CV 1132/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;INDETERMINADO;0;3;;100000;100000;350004.52;0;0;0;0;0
PB;SÃO BENTO;PB1108174505;CV 0616/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;INDETERMINADO;0;3;;79786.57;79786.57;398932.86;0;0;0;0;0
PB;SÃO BENTO;PB1107170781;CV 0619/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;2;1;24/05/2021;485654.51;142827.26;485654.51;0;100000;242827.25;0;0
PB;SÃO DOMINGOS DE POMBAL;PB2308211427;CV 1437/21;URBRES;SISTEMAS PÚBLICO DE MANEJO DE RESÍDUOS SÓLIDOS;NÃO;;2021;26/11/2021;26/11/2021;31/12/2023;SIM;Em execução;0;1;;500000;500000;549800;0;0;0;0;0
PB;SÃO DOMINGOS DE POMBAL;PB3011178127;CV 2807/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;100000;0;0;0;0;0
PB;SÃO FRANCISCO;PB1110165280;CV 0281/16;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2016;30/12/2016;30/12/2016;11/10/2022;SIM;Em execução;1;1;18/11/2019;828500;414250;828500;0;414250;0;0;0
PB;SÃO JOÃO DO CARIRI;PB2811071580;TC/PAC 0309/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;29/03/2013;NÃO;EM EXECUÇÃO;1;0;26/04/2012;350000;0;360825;0;175000;0;0;0
PB;SÃO JOÃO DO RIO DO PEIXE;PB0312170224;CV 2076/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Não iniciada - Licitação não concluída;0;3;;250000;250000;250000;0;0;0;0;0
PB;SÃO JOÃO DO RIO DO PEIXE;PB3011177516;CV 3586/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO JOÃO DO RIO DO PEIXE;PB2807173598;CV 1350/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;INDETERMINADO;0;4;;187262.83;187262.83;936314.14;0;0;0;0;0
PB;SÃO JOÃO DO RIO DO PEIXE;PB2212170989;CV 6273/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;RELATOR GERAL;2017;30/12/2017;30/12/2017;11/07/2023;SIM;Em execução;2;3;03/09/2021;3500000;2872582.49;3142332.12;107000.04;520417.47;0;0;0
PB;SÃO JOÃO DO RIO DO PEIXE;PB0504138861;TC/PAC 0639/14;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2014;07/05/2014;07/05/2014;07/05/2018;NÃO;Em execução;2;0;22/05/2017;1058814.73;0;1058814.75;0;529407.38;529407.35;0;0
PB;SÃO JOÃO DO TIGRE;PB1007170637;CV 0450/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;3;1;17/12/2021;242212.3;0.01;346017.57;0;69203.51;173008.78;0;0
PB;SÃO JOÃO DO TIGRE;PB1508174740;CV 1511/17;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2017;29/12/2017;29/12/2017;29/09/2020;NÃO;Em execução;1;0;10/01/2019;240000;0;240000;0;240000;0;0;0
PB;SÃO JOÃO DO TIGRE;PB1410130153;EP 1107/13;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;LUIZ COUTO;2013;31/12/2013;31/12/2013;31/03/2021;NÃO;Em execução;2;0;28/01/2020;250000;0;245205.12;0;125000;114705.12;0;0
PB;SÃO JOSÉ DA LAGOA TAPADA;PB1108174489;CV 0801/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2023;SIM;INDETERMINADO;0;3;;91433.44;91433.44;457167.21;0;0;0;0;0
PB;SÃO JOSÉ DA LAGOA TAPADA;PB3011179994;CV 2695/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO JOSÉ DA LAGOA TAPADA;PB1503135378;TC/PAC 0137/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;07/05/2014;07/05/2014;03/11/2019;NÃO;Em execução;6;0;10/08/2018;3417009.03;0;3417009.03;0;683401.53;1025102.3;1025103.81;683400.02
PB;SÃO JOSÉ DE CAIANA;PB1602065910;CV 2990/05;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA PARAIBA;2005;30/12/2005;30/12/2005;14/04/2014;NÃO;EM EXECUÇÃO;1;1;29/08/2013;100000;0;102338.91;0;0;50000;0;0
PB;SÃO JOSÉ DE ESPINHARAS;PB1405141351;CV 0102/14;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;HUGO MOTTA;2014;26/11/2014;26/11/2014;26/03/2022;NÃO;Em execução;2;0;12/12/2018;1291500;0;1293000;0;645750;645750;0;0
PB;SÃO JOSÉ DE ESPINHARAS;PB3011178954;CV 1886/17;SANB;7656 - SANEAMENTO RURAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2023;SIM;Não iniciada - Licitação não concluída;0;3;;250000;250000;250000;0;0;0;0;0
PB;SÃO JOSÉ DE PIRANHAS;PB1207171502;CV 1747/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;2;1;24/12/2021;297016.28;0;429400.7;0;84861.79;212154.49;0;0
PB;SÃO JOSÉ DE PIRANHAS;PB1207171518;CV 0672/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/03/2023;SIM;Em execução;2;1;18/11/2021;341904.54;241904.54;494296.29;0;97687.01;244217.53;0;0
PB;SÃO JOSÉ DE PRINCESA;PB1405141238;CV 0096/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;HUGO MOTTA;2014;31/12/2014;31/12/2014;31/12/2016;NÃO;Não iniciada - Licitação não concluída;0;1;;0;0;306123;0;0;0;0;0
PB;SÃO JOSÉ DE PRINCESA;PB2312130607;CV 0175/13;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2013;31/12/2013;31/12/2013;31/12/2015;NÃO;Não iniciada - Licitação não concluída;0;2;;0;0;510500;0;0;0;0;0
PB;SÃO JOSÉ DO BONFIM;PB1905170217;CV 0103/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;JOSE MARANHAO;2017;30/12/2017;30/12/2017;12/07/2022;SIM;Em execução;3;0;25/08/2021;300000;81129.99;219125.36;0;43774;109435;65661.01;0
PB;SÃO JOSÉ DO BONFIM;PB2911177266;CV 2563/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;28/09/2017;28/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO JOSÉ DO BONFIM;PB1912113714;CV 0699/11;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2011;30/12/2011;30/12/2011;25/12/2014;NÃO;EM EXECUÇÃO;1;0;22/11/2013;250000;0;255150;0;250000;0;0;0
PB;SÃO JOSÉ DO BREJO DO CRUZ;PB0903123825;CV 0107/12;PMSB;PLANO MUNICIPAL DE SANEAMENTO BÁSICO ;NÃO;;2012;28/12/2012;28/12/2012;24/12/2017;NÃO;Em execução;2;0;17/11/2017;211059.45;0;215366.79;0;105529.57;105529.88;0;0
PB;SÃO JOSÉ DO BREJO DO CRUZ;PB3011178178;CV 3358/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;30/09/2017;30/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO JOSÉ DO BREJO DO CRUZ;PB2312171016;CV 6296/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;RELATOR GERAL;2017;30/12/2017;30/12/2017;12/07/2021;NÃO;Não iniciada - Licitação não concluída;1;3;26/12/2018;250000;0;250500;5184.61;0;0;0;0
PB;SÃO JOSÉ DO SABUGI;PB0208125150;EP 0324/12;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;EFRAIM FILHO;2012;28/12/2012;28/12/2012;19/08/2017;NÃO;Em execução;2;0;24/04/2017;350000;0;357150;0;175000;175000;0;0
PB;SÃO JOSÉ DO SABUGI;PB3011179880;CV 2501/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;28/09/2017;28/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO JOSÉ DO SABUGI;PB1501044461;CV 1296/03;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2003;26/12/2003;26/12/2003;08/06/2008;NÃO;EM EXECUÇÃO;0;1;;125000;0;125396.4;0;0;0;0;0
PB;SÃO JOSÉ DO SABUGI;PB0304180312;CV 0301/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;31/05/2018;01/06/2018;01/05/2022;SIM;Em execução;3;1;18/05/2021;1100393.77;0;1375492.23;0;400000;150196.88;550196.89;0
PB;SÃO MAMEDE;PB1809176702;CV 0364/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2021;NÃO;Em execução;1;0;04/03/2020;350000;0;294000;0;290500;0;0;0
PB;SÃO MAMEDE;PB3011179599;CV 2279/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;28/09/2017;28/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO MAMEDE;PB3009096447;CV 0681/09;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2009;31/12/2009;31/12/2009;29/10/2017;NÃO;EM EXECUÇÃO;2;1;31/12/2014;150000;0;195000;0;75000;75000;0;0
PB;SÃO MAMEDE;PB2909096446;CV 0682/09;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2009;31/12/2009;31/12/2009;19/12/2017;NÃO;Não iniciada - Licitação não concluída;2;0;24/10/2016;300000;0;350000;0;300000;0;0;0
PB;SÃO MAMEDE;PB2611096448;CV 0412/09;PMSB;PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO;NÃO;;2009;31/12/2009;31/12/2009;31/03/2021;NÃO;Em execução;2;0;30/08/2019;100000;0;104066.31;0;50000;50000;0;0
PB;SÃO MAMEDE;PB2209096449;CV 0228/09;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;EFRAIM FILHO;2009;31/12/2009;31/12/2009;17/06/2016;NÃO;Em execução;2;1;23/10/2015;280000;0;280800;0;140000;135184;0;0
PB;SÃO MIGUEL DE TAIPU;PB0204124705;EP 0177/12;PMSB;PLANO MUNICIPAL DE SANEAMENTO BÁSICO ;NÃO;;2012;31/12/2012;01/12/2012;;NÃO;Não iniciada - Licitação não concluída;0;2;;0;0;225047.04;0;0;0;0;0
PB;SÃO MIGUEL DE TAIPU;PB3011177753;CV 3077/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;PB0408174185;CV 0209/17;PMSB;PLANO MUNICIPAL DE SANEAMENTO BÁSICO ;SIM;ROMULO GOUVEIA;2017;30/12/2017;30/12/2017;;NÃO;NÃO INICIADA;0;2;;;;100500;0;0;0;0;0
PB;SÃO SEBASTIÃO DO UMBUZEIRO;PB1207171546;CV 1216/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;1;2;26/12/2019;350000;250000;500000;0;100000;0;0;0
PB;SÃO SEBASTIÃO DO UMBUZEIRO;PB3011178154;CV 3334/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
PB;SERRA BRANCA;PB2711074328;TC/PAC 0298/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;03/05/2014;NÃO;Em execução;3;1;28/02/2014;2000000;0;1949246.05;0;756307.46;1134460.8;0;0
PB;SERRA DA RAIZ;PB0908174234;CV 0188/17;PMSB;PLANO MUNICIPAL DE SANEAMENTO BÁSICO ;SIM;ROMULO GOUVEIA;2017;30/12/2017;30/12/2017;12/01/2023;SIM;NÃO INICIADA;0;3;;100000;100000;101000;0;0;0;0;0
