CODIGO_IBGE_UF;UF;COD_IBGE_MUN;MUNICIPIO;ACAO;SIGLA_ACAO;CODIGO_PLANO_TRABALHO;NUMERO_INSTRUMENTO;NUMERO_PROPOSTA_SICONV;NUMERO_CONVENIO_SICONV;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR; VALOR_EMPREENDIMENTO ; VALOR_CONTRAPARTIDA ;DATA_ASSINATURA_CONVENIO;ANO;DATA_ASSINATURA_CONVENIO;DATA_INICIO_VIGENCIA;DATA_TERMINO_VIGENCIA;VIGENTE;SITUACAO_DA_OBRA;PERCENTUAL_DA_OBRA; VALOR_PAGO ;PARCELAS_PAGAS;PARCELAS_A_PAGAR;DT_ULTIMO_PAGAMENTO; VALOR_TOTAL_EMPENHO ; VALOR_SALDO_EMPENHO ; VALOR_TOTAL_PROJETO ; VALOR_PAGO_PARCELA_0 ; VALOR_PAGO_PARCELA_1 ; VALOR_PAGO_PARCELA_2 ; VALOR_PAGO_PARCELA_3 ; VALOR_PAGO_PARCELA_4 ; VALOR_PAGO_PARCELA_5 ;DIAS_VIGÊNCIA;POPULAÇÃO;FIRJAN
23;CE;2312700;SENADOR POMPEU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1602065521;CV 2290/05;;;NÃO;;341.810,55;17.254,05;09/12/2005;2005;09/12/2005;09/12/2005;25/04/2008;NÃO;CONCLUÍDA;100;328.000,00;0;1;;328.000,00; -   ;341.810,55; -   ; -   ; -   ; -   ; -   ; -   ;868;25456;0,401697461
32;ES;3201001;BOA ESPERANÇA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES0712078928;CV 0450/07;;;SIM;ROSE DE FREITAS;212.239,09;12.239,09;31/12/2007;2007;31/12/2007;31/12/2007;13/06/2013;NÃO;CONCLUÍDA;100;200.000,00;2;1;22/08/2012;200.000,00; -   ;212.239,09; -   ; -   ;200.000,00; -   ; -   ; -   ;1991;15092;0,865290848
31;MG;3124906;EUGENÓPOLIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2306067736;CV 0247/06;;;SIM;LAEL VIEIRA VARELLA;185.400,00;5.400,00;30/06/2006;2006;30/06/2006;30/06/2006;05/11/2011;NÃO;Não Executada;0;90.000,00;1;0;02/08/2011;180.000,00; -   ;185.400,00; -   ;90.000,00; -   ; -   ; -   ; -   ;1954;11330;0,501601031
42;SC;4208906;JARAGUÁ DO SUL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC0608041050;CV 1401/04;;;NÃO;;965.253,53;212.162,73;28/12/2004;2004;28/12/2004;28/12/2004;30/12/2016;NÃO;Concluída com etapa útil e com pendência;78,97;753.090,80;3;2;05/03/2015;753.186,00; -   ;965.253,53; -   ; -   ; -   ;150.617,68; -   ; -   ;4385;181173;0,967258567
42;SC;4209300;LAGES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC1811101834;CV 0791/10;100239/2010;753918/2010;NÃO;;825.757,12;393.204,49;31/12/2010;2010;31/12/2010;31/12/2010;31/12/2022;SIM;Não iniciada - Licitação não concluída;0; -   ;0;2;;432.552,63;432.552,63;825.757,12; -   ; -   ; -   ; -   ; -   ; -   ;4383;157349;0,898368319
41;PR;4120408;PRESIDENTE CASTELO BRANCO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR1503135373;TC/PAC 0198/14;;;NÃO;;3.290.437,47; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2020;NÃO;Em execução;98;3.290.437,47;4;0;27/04/2018;3.290.437,47; -   ;3.290.437,47; -   ;658.087,49;987.131,24;987.131,24;658.087,50; -   ;2430;5351;0,548623532
23;CE;2311264;QUITERIANÓPOLIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1406062975;CV 2435/06;;;NÃO;;125.615,86;5.615,86;24/08/2006;2006;24/08/2006;24/08/2006;25/09/2009;NÃO;CONCLUÍDA;100;120.000,00;3;1;25/09/2008;120.000,00; -   ;125.615,86; -   ; -   ; -   ; -   ; -   ; -   ;1128;21166;0,417454316
33;RJ;3300456;BELFORD ROXO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0401064785;CV 0197/05;;;SIM;MARIA LUCIA;1.006.729,48;184.948,48;19/12/2005;2005;19/12/2005;19/12/2005;24/07/2010;NÃO;Concluída com etapa útil e sem pendência;100;830.000,00;0;2;;830.000,00; -   ;1.006.729,48; -   ; -   ; -   ; -   ; -   ; -   ;1678;513118;0,670009209
33;RJ;3303609;PARACAMBI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0304180331;CV 0320/18;25399/2018;864504/2018;SIM;RELATOR GERAL;4.000.000,00; -   ;01/06/2018;2018;01/06/2018;01/06/2018;;NÃO;Não iniciada - Licitação não concluída;0; -   ;0;4;;;;4.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;-43252;52683;0,273445696
25;PB;2507507;JOÃO PESSOA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1407117238;TC/PAC 0391/11;;;NÃO;;4.100.619,36; -   ;21/12/2011;2011;21/12/2011;21/12/2011;02/04/2023;SIM;Paralisada;46,62;2.735.332,36;2;2;23/10/2019;5.470.664,72;2.735.332,36;4.100.619,36; -   ;1.641.199,41;1.094.132,95; -   ; -   ; -   ;4120;817511;0,74990014
25;PB;2509305;MATARACA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0507067881;CV 2143/06;;;SIM;BANCADA DA PARAIBA;176.556,70;5.296,70;30/06/2006;2006;30/06/2006;30/06/2006;16/03/2011;NÃO;Encerrada sem etapa útil;0;85.630,00;0;1;;171.260,00; -   ;176.556,70; -   ; -   ; -   ; -   ; -   ; -   ;1720;8539;0,298564937
26;PE;2601300;BARRA DE GUABIRABA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE2306066627;CV 1092/06;;;SIM;CARLOS EDUARDO CADOCA;927.000,00;9.270,00;20/06/2006;2006;20/06/2006;20/06/2006;24/08/2010;NÃO;Encerrada sem etapa útil;47,72;900.000,00;0;1;;900.000,00; -   ;927.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1526;14510;0,140494663
17;TO;1703891;CARRASCO BONITO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;TO0512036020;CV 0550/03;;;NÃO;;101.030,93;3.092,78;22/12/2003;2003;22/12/2003;22/12/2003;11/12/2005;NÃO;Encerrada sem etapa útil;0;99.999,98;0;1;;100.000,00; -   ;101.030,93; -   ; -   ; -   ; -   ; -   ; -   ;720;4130;0,52966647
33;RJ;3304128;QUATIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ1507110991;TC/PAC 0030/12;;;NÃO;;6.848.704,01;320.446,46;23/05/2012;2012;23/05/2012;23/05/2012;13/01/2017;NÃO;Concluída com etapa útil e sem pendência;97,51;6.528.257,55;4;0;03/10/2014;6.528.257,55; -   ;6.848.704,01; -   ;1.958.477,27;1.305.651,51;1.305.651,51;1.958.477,26; -   ;1696;14435;0,585883527
29;BA;2927408;SALVADOR;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA1507119724;TC/PAC 0294/12;;;NÃO;;10.177.013,18; -   ;22/05/2012;2012;22/05/2012;22/05/2012;10/02/2020;NÃO;Não iniciada - Licitação não concluída;0;3.053.103,95;1;3;21/06/2012;9.062.630,24; -   ;10.177.013,18; -   ;3.053.103,95; -   ; -   ; -   ; -   ;2820;2886698;0,940123571
50;MS;5002704;CAMPO GRANDE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS0410049499;CV 1033/04;;;NÃO;;642.220,00;65.200,00;01/07/2004;2004;01/07/2004;01/07/2004;23/02/2010;NÃO;CONCLUÍDA;100;586.800,00;0;2;;586.800,00; -   ;642.220,00; -   ; -   ; -   ; -   ; -   ; -   ;2063;906092;0,584300073
22;PI;2202251;CANAVIEIRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI1003045400;CV 0484/03;;;NÃO;;408.000,00;12.360,00;22/12/2003;2003;22/12/2003;23/12/2003;22/10/2009;NÃO;Encerrada sem etapa útil;8;319.711,99;0;1;;399.639,99; -   ;408.000,00; -   ; -   ; -   ; -   ; -   ; -   ;2130;3944;nd
51;MT;5106208;NOVA BRASILÂNDIA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MT2711075621;TC/PAC 0324/07;;;NÃO;;2.525.773,19;75.773,20;31/12/2007;2007;31/12/2007;31/12/2007;29/08/2022;SIM;Em execução;28;1.714.999,97;2;1;18/12/2020;2.449.999,99;735.000,02;2.525.773,19; -   ;979.999,96;735.000,01; -   ; -   ; -   ;5355;3805;0,672866599
33;RJ;3305000;SÃO JOÃO DA BARRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0304180268;CV 0259/18;27572/2018;864804/2018;SIM;RELATOR GERAL;6.500.000,00; -   ;30/11/2018;2018;30/11/2018;30/11/2018;02/11/2022;SIM;Não iniciada - Licitação não concluída;0; -   ;0;6;;1.300.000,00;1.300.000,00;6.500.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1433;36423;0,776292333
35;SP;3530102;MIRANDÓPOLIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP0612182283;CV 2244/18;63744/2018;880787/2018;SIM;RELATOR GERAL;1.036.582,31;36.582,31;31/12/2018;2018;31/12/2018;31/12/2018;30/06/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;3;;200.000,00;200.000,00;1.036.582,31; -   ; -   ; -   ; -   ; -   ; -   ;1642;29706;0,62520473
50;MS;5006275;Paraíso das Águas;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS1503190026;CV 0026/19;3041/2019;882533/2019;SIM;WALDEMIR MOKA;610.335,85;10.335,85;31/12/2019;2019;31/12/2019;31/12/2019;31/12/2022;SIM;Não iniciada - Licitação concluída;0; -   ;0;3;;600.000,00;600.000,00;610.335,85; -   ; -   ; -   ; -   ; -   ; -   ;1096;5654;0,989856756
32;ES;3200136;ÁGUIA BRANCA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES2502044160;CV 1074/03;;;NÃO;;101.800,00;3.092,78;27/12/2003;2003;27/12/2003;27/12/2003;19/08/2006;NÃO;Concluída com etapa útil e sem pendência;100;100.000,00;0;1;;100.000,00; -   ;101.800,00; -   ; -   ; -   ; -   ; -   ; -   ;966;9631;0,806446516
25;PB;2508901;MAMANGUAPE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2212042588;CV 1511/04;;;NÃO;;1.196.826,00;87.823,49;24/12/2004;2004;24/12/2004;24/12/2004;11/12/2009;NÃO;Concluída com etapa útil e com pendência;64,6;1.143.922,51;0;5;;1.144.000,00; -   ;1.196.826,00; -   ; -   ; -   ; -   ; -   ; -   ;1813;45136;0,3219791
41;PR;4106902;CURITIBA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR0707042167;;;;NÃO;;1.444.740,02;439.200,01;26/10/2004;2004;26/10/2004;26/10/2004;07/08/2008;NÃO;CONCLUÍDA;100;1.024.800,00;0;2;;204.960,00; -   ;1.444.740,02; -   ; -   ; -   ; -   ; -   ; -   ;1381;1948626;0,817562186
23;CE;2310852;PINDORETAMA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0312052066;CV 0816/05;;;NÃO;;306.000,00;9.319,30;09/12/2005;2005;09/12/2005;09/12/2005;05/10/2016;NÃO;Encerrada sem etapa útil;23,31;240.000,00;0;1;;300.000,00; -   ;306.000,00; -   ; -   ; -   ; -   ; -   ; -   ;3953;20769;0,463727648
15;PA;1508084;TUCUMÃ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PA1602065776;CV 2077/05;;;NÃO;;855.472,66;80.000,00;16/12/2005;2005;16/12/2005;16/12/2005;15/05/2012;NÃO;Encerrada sem etapa útil;0,16;320.000,00;0;2;;800.000,00; -   ;855.472,66; -   ; -   ; -   ; -   ; -   ; -   ;2342;40136;0,623578576
25;PB;2513901;SÃO BENTO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2202057641;CV 2034/04;;;NÃO;;208.421,05;10.526,32;24/12/2004;2004;24/12/2004;24/12/2004;12/03/2009;NÃO;Concluída com etapa útil e com pendência;100;200.000,00;0;1;;200.000,00; -   ;208.421,05; -   ; -   ; -   ; -   ; -   ; -   ;1539;34344;0,517175313
25;PB;2504603;CONDE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1312032400;CV 0074/03;;;NÃO;;300.150,81;3.213,72;29/12/2003;2003;29/12/2003;29/12/2003;01/06/2013;NÃO;EM EXECUÇÃO;80;299.967,39;0;3;;300.000,00; -   ;300.150,81; -   ; -   ; -   ; -   ; -   ; -   ;3442;25010;0,630866499
33;RJ;3301900;ITABORAÍ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0410056324;CV 2162/05;;;NÃO;;3.711.123,09;750.123,09;19/12/2005;2005;19/12/2005;19/12/2005;26/12/2010;NÃO;Encerrada sem etapa útil;44,3;2.400.000,00;0;1;;3.000.000,00; -   ;3.711.123,09; -   ; -   ; -   ; -   ; -   ; -   ;1833;242543;0,464127319
31;MG;3111309;CAMPO DO MEIO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1505085295;CV 0081/08;;;SIM;FABIO AUGUSTO RAMALHO DOS SANTOS;733.761,97;248.761,97;31/12/2008;2008;31/12/2008;31/12/2008;24/05/2013;NÃO;CONCLUÍDA;100;485.000,00;2;1;20/03/2012;485.000,00; -   ;733.761,97; -   ; -   ;485.000,00; -   ; -   ; -   ;1605;11651;0,693531267
24;RN;2405207;JANDUÍS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN0406092136;TC/PAC 0510/09;;;NÃO;;1.538.396,60;54.481,60;31/12/2009;2009;31/12/2009;31/12/2009;03/12/2016;NÃO;Concluída com etapa útil e sem pendência;89,09;1.483.915,00;5;1;13/09/2012;1.483.915,00; -   ;1.538.396,60; -   ;338.703,79;1.145.211,21; -   ; -   ; -   ;2529;5248;0,224451004
52;GO;5208152;GAMELEIRA DE GOIÁS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO0304180244;CV 0235/18;30583/2018;864458/2018;SIM;RELATOR GERAL;4.000.000,00; -   ;31/05/2018;2018;31/05/2018;01/06/2018;01/05/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;4;;800.000,00;800.000,00;4.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1795;3880;0,605503635
22;PI;2210607;SÃO RAIMUNDO NONATO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI1507112533;TC/PAC 0029/12;;;NÃO;;4.558.267,30; -   ;27/02/2012;2012;27/02/2012;27/02/2012;26/08/2015;NÃO;Encerrada sem etapa útil;64,59;4.558.267,30;4;0;02/05/2014;4.558.267,30; -   ;4.558.267,30; -   ;1.367.480,19;911.653,46;911.653,46;1.367.480,19; -   ;1276;34877;0,334526847
41;PR;4100459;ALTAMIRA DO PARANÁ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR0612070069;TC/PAC 0653/08;;;NÃO;;1.705.000,00;55.000,00;31/12/2008;2008;31/12/2008;31/12/2008;07/04/2017;NÃO;Concluída com etapa útil e com pendência;100;1.650.000,00;3;0;17/06/2016;1.650.000,00; -   ;1.705.000,00; -   ;660.000,00;495.000,00;495.000,00; -   ; -   ;3019;1682;0,638535047
41;PR;4120200;PORTO RICO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR2306067138;CV 1447/06;;;NÃO;;258.800,00;7.800,00;20/06/2006;2006;20/06/2006;20/06/2006;19/03/2009;NÃO;CONCLUÍDA;90,7;251.000,00;3;1;14/10/2008;251.000,00; -   ;258.800,00; -   ; -   ; -   ; -   ; -   ; -   ;1003;2556;nd
50;MS;5002704;CAMPO GRANDE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS0207112313;TC/PAC 0191/12;;;NÃO;;5.722.970,26;1.132.223,51;30/04/2012;2012;30/04/2012;30/04/2012;21/12/2022;SIM;Em execução;22,63;2.295.373,37;2;2;06/12/2021;3.727.144,57;1.431.771,20;5.722.970,26; -   ;1.377.224,02;918.149,35; -   ; -   ; -   ;3887;906092;0,584300073
31;MG;3128204;GUARACIABA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0204136204;TC/PAC 0345/14;;;NÃO;;4.862.267,73; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2022;SIM;Não iniciada - Licitação não concluída;0; -   ;0;4;;972.453,55;972.453,55;4.862.267,73; -   ; -   ; -   ; -   ; -   ; -   ;3160;10315;0,637926321
23;CE;2304350;FORQUILHA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0312050809;CV 2427/05;;;SIM;BANCADA DO CEARA;145.403,81;5.446,31;09/12/2005;2005;09/12/2005;09/12/2005;27/11/2008;NÃO;Não iniciada - Licitação não concluída;0;141.950,00;0;1;;141.950,00; -   ;145.403,81; -   ; -   ; -   ; -   ; -   ; -   ;1084;24452;0,18943601
51;MT;5101001;ARAGUAIANA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MT3011078507;TC/PAC 0316/07;;;NÃO;;2.288.260,38;488.260,38;31/12/2007;2007;31/12/2007;31/12/2007;12/10/2022;SIM;Paralisada;41,8;1.260.000,00;3;3;27/12/2011;1.800.000,00;540.000,00;2.288.260,38; -   ; -   ;1.260.000,00; -   ; -   ; -   ;5399;3109;0,580605992
22;PI;2204808;IPIRANGA DO PIAUÍ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI0404137212;TC/PAC 0692/14;;;NÃO;;4.890.672,84; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2020;NÃO;Em execução - Reiniciada;80;4.890.672,84;5;0;10/04/2019;4.890.672,84; -   ;4.890.672,84; -   ;978.134,56;1.467.201,85;1.467.201,87;978.134,56; -   ;2430;9838;0,489536128
23;CE;2305605;INDEPENDÊNCIA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0712071731;TC/PAC 0285/07;;;NÃO;;2.625.000,00;125.000,01;31/12/2007;2007;31/12/2007;31/12/2007;24/09/2015;NÃO;Não iniciada - Licitação não concluída;0;1.000.000,00;0;1;;2.499.999,99; -   ;2.625.000,00; -   ; -   ; -   ; -   ; -   ; -   ;2824;26187;0,249047886
25;PB;2509396;MATURÉIA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2906042574;CV 0835/04;;;NÃO;;114.206,00;3.460,80;28/06/2004;2004;28/06/2004;28/06/2004;16/10/2008;NÃO;Concluída com etapa útil e sem pendência;100;111.899,20;0;1;;112.000,00; -   ;114.206,00; -   ; -   ; -   ; -   ; -   ; -   ;1571;6630;0,431382869
17;TO;1703826;CACHOEIRINHA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;TO0906045670;CV 1145/04;;;NÃO;;440.186,50;13.466,96;03/12/2004;2004;03/12/2004;03/12/2004;28/05/2009;NÃO;Encerrada sem etapa útil;53;235.711,99;0;4;;268.460,32; -   ;440.186,50; -   ; -   ; -   ; -   ; -   ; -   ;1637;2284;0,447580163
32;ES;3203700;MUNIZ FREIRE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES2906042900;CV 0770/04;;;NÃO;;129.961,40;4.204,94;28/06/2004;2004;28/06/2004;28/06/2004;18/04/2009;NÃO;Concluída com etapa útil e sem pendência;100;127.199,46;0;1;;128.000,00; -   ;129.961,40; -   ; -   ; -   ; -   ; -   ; -   ;1755;17319;0,41310119
25;PB;2513406;SANTA LUZIA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2705021225;CV 1046/02;;;NÃO;;626.994,68;9.157,91;15/12/2002;2002;15/12/2002;15/12/2002;22/03/2006;NÃO;EM EXECUÇÃO;1;626.807,97;0;1;;626.807,97; -   ;626.994,68; -   ; -   ; -   ; -   ; -   ; -   ;1193;15426;0,628826112
42;SC;4211801;OURO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC0504137348;TC/PAC 0433/14;;;NÃO;;2.503.844,04; -   ;07/05/2014;2014;07/05/2014;07/05/2014;26/12/2022;SIM;Em execução;86,81;2.503.844,04;4;0;30/08/2018;2.503.844,04; -   ;2.503.844,04; -   ;500.768,81;751.153,21;751.153,21;500.768,81; -   ;3155;7272;0,838201593
23;CE;2305506;IGUATU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1806041362;CV 1562/04;;;NÃO;;234.949,27;37.077,35;27/12/2004;2004;27/12/2004;27/12/2004;29/08/2009;NÃO;CONCLUÍDA;100;199.990,12;0;1;;200.000,00; -   ;234.949,27; -   ; -   ; -   ; -   ; -   ; -   ;1706;103074;0,492991672
43;RS;4300471;ALMIRANTE TAMANDARÉ DO SUL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS2911071104;TC/PAC 0567/07;;;NÃO;;927.297,28;27.297,28;31/12/2007;2007;31/12/2007;31/12/2007;29/06/2022;SIM;Em execução;82,8;900.000,00;3;0;08/03/2017;900.000,00; -   ;927.297,28; -   ;360.000,00;270.000,00;270.000,00; -   ; -   ;5294;1949;0,917057027
25;PB;2503902;CAMALAÚ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0504137907;TC/PAC 0615/14;;;NÃO;;2.457.273,82; -   ;07/05/2014;2014;07/05/2014;07/05/2014;07/05/2023;SIM;Em execução;61,17;2.071.643,61;3;1;23/07/2021;2.986.396,67;914.753,06;2.457.273,82; -   ;597.279,33;895.919,00;578.445,28; -   ; -   ;3287;6031;0,312729654
11;RO;1101302;MIRANTE DA SERRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RO0304136349;TC/PAC 0215/14;;;NÃO;;15.886.238,41; -   ;07/05/2014;2014;07/05/2014;07/05/2014;07/03/2023;SIM;Em execução;19,42;7.943.119,20;3;2;15/02/2022;7.943.119,20; -   ;15.886.238,41; -   ;3.177.247,68;4.765.871,52; -   ; -   ; -   ;3226;10818;0,36271044
22;PI;2204659;ILHA GRANDE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI0304180264;CV 0255/18;28843/2018;864803/2018;SIM;RELATOR GERAL;4.000.000,00; -   ;01/06/2018;2018;01/06/2018;01/06/2018;;NÃO;Não iniciada - Licitação não concluída;0; -   ;0;6;; -   ; -   ;4.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;-43252;9457;0,341326323
35;SP;3518503;GUAREÍ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP1012182315;CV 2276/18;64021/2018;881186/2018;SIM;RELATOR GERAL;508.756,50;258.756,50;31/12/2018;2018;31/12/2018;31/12/2018;31/12/2022;SIM;Não iniciada - Licitação não concluída;0; -   ;0;3;;50.000,00;50.000,00;508.756,50; -   ; -   ; -   ; -   ; -   ; -   ;1461;18887;0,474467595
31;MG;3128402;GUARANI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2604063869;CV 0101/05;;;SIM;CESAR MEDEIROS;302.778,80;9.278,80;15/12/2005;2005;15/12/2005;15/12/2005;30/01/2012;NÃO;Encerrada sem etapa útil;0;150.000,00;0;2;;300.000,00; -   ;302.778,80; -   ; -   ; -   ; -   ; -   ; -   ;2237;8918;0,720448405
33;RJ;3300902;CAMBUCI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ2302052583;CV 0870/04;;;NÃO;;171.071,98;12.821,76;28/06/2004;2004;28/06/2004;28/06/2004;05/02/2010;NÃO;CONCLUÍDA;100;159.978,22;0;1;;160.000,00; -   ;171.071,98; -   ; -   ; -   ; -   ; -   ; -   ;2048;15514;nd
43;RS;4321329;TAQUARUÇU DO SUL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS0412053421;CV 1797/05;;;NÃO;;316.110,50;20.295,31;22/12/2005;2005;22/12/2005;22/12/2005;30/06/2011;NÃO;CONCLUÍDA;100;300.000,00;3;0;09/09/2010;300.000,00; -   ;316.110,50; -   ;300.000,00; -   ; -   ; -   ; -   ;2016;3077;0,526090068
32;ES;3204351;RIO BANANAL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES2404089512;CV 0101/08;;;SIM;IRINY LOPES;106.665,40;6.665,40;29/12/2008;2008;29/12/2008;29/12/2008;10/01/2013;NÃO;CONCLUÍDA;100;100.000,00;2;1;12/09/2012;100.000,00; -   ;106.665,40; -   ; -   ;100.000,00; -   ; -   ; -   ;1473;19271;nd
32;ES;3204252;PONTO BELO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES1212032956;CV 0941/03;;;NÃO;;79.999,99;2.431,39;22/12/2003;2003;22/12/2003;22/12/2003;26/05/2011;NÃO;CONCLUÍDA;98;78.615,10;3;1;04/02/2011;79.975,00; -   ;79.999,99; -   ;78.615,10; -   ; -   ; -   ; -   ;2712;7940;0,761652653
25;PB;2503308;CACHOEIRA DOS ÍNDIOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0504138153;TC/PAC 0621/14;;;NÃO;;2.448.881,46; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/03/2021;NÃO;Em execução;98,88;2.448.881,46;4;0;30/12/2019;2.538.917,34; -   ;2.448.881,46; -   ;507.783,47;761.675,20;761.675,20;417.747,59; -   ;2520;10305;0,187400196
27;AL;2705200;MESSIAS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL2602049790;CV 0105/03;;;NÃO;;304.503,20;9.270,10;22/12/2003;2003;22/12/2003;22/12/2003;16/05/2007;NÃO;Concluída com etapa útil e com pendência;0;299.733,10;0;1;;299.733,10; -   ;304.503,20; -   ; -   ; -   ; -   ; -   ; -   ;1241;18031;0,686143225
21;MA;2111102;SÃO JOÃO DOS PATOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MA0512055592;CV 2491/05;;;NÃO;;1.855.670,10;74.881,70;16/12/2005;2005;16/12/2005;16/12/2005;04/09/2013;NÃO;Não iniciada - Licitação não concluída;0;720.000,00;0;1;;1.800.000,00; -   ;1.855.670,10; -   ; -   ; -   ; -   ; -   ; -   ;2819;25996;0,196116503
31;MG;3113008;CARAÍ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2312032600;CV 0393/03;;;NÃO;;200.020,20;2.040,40;22/12/2003;2003;22/12/2003;22/12/2003;30/09/2008;NÃO;CONCLUÍDA;80,7;199.979,80;0;1;;199.979,80; -   ;200.020,20; -   ; -   ; -   ; -   ; -   ; -   ;1744;23780;0,682424721
25;PB;2506509;GURJÃO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1602065845;CV 2044/05;;;SIM;BANCADA DA PARAIBA;510.309,28;15.463,91;19/12/2005;2005;19/12/2005;19/12/2005;23/09/2012;NÃO;CONCLUÍDA;66;400.000,00;0;1;;500.000,00; -   ;510.309,28; -   ; -   ; -   ; -   ; -   ; -   ;2470;3453;0,547319724
